Progress:    0.00		Scanning LimeLayer using BytesScannerProgress:    0.00		Scanning LimeLayer using BytesScannerProgress:    0.03		Scanning LimeLayer using BytesScannerProgress:    0.83		Scanning LimeLayer using BytesScannerProgress:    1.61		Scanning LimeLayer using BytesScannerProgress:    2.39		Scanning LimeLayer using BytesScannerProgress:    3.17		Scanning LimeLayer using BytesScannerProgress:    3.96		Scanning LimeLayer using BytesScannerProgress:    4.74		Scanning LimeLayer using BytesScannerProgress:    5.52		Scanning LimeLayer using BytesScannerProgress:    6.30		Scanning LimeLayer using BytesScannerProgress:    7.08		Scanning LimeLayer using BytesScannerProgress:    7.86		Scanning LimeLayer using BytesScannerProgress:    8.64		Scanning LimeLayer using BytesScannerProgress:    9.42		Scanning LimeLayer using BytesScannerProgress:   10.21		Scanning LimeLayer using BytesScannerProgress:   10.99		Scanning LimeLayer using BytesScannerProgress:   11.77		Scanning LimeLayer using BytesScannerProgress:   12.55		Scanning LimeLayer using BytesScannerProgress:   13.33		Scanning LimeLayer using BytesScannerProgress:    0.00		Scanning LimeLayer using BytesScannerProgress:    0.00		Scanning LimeLayer using BytesScannerProgress:    0.03		Scanning LimeLayer using BytesScannerProgress:    0.83		Scanning LimeLayer using BytesScannerProgress:    1.61		Scanning LimeLayer using BytesScannerProgress:    2.39		Scanning LimeLayer using BytesScannerProgress:    3.17		Scanning LimeLayer using BytesScannerProgress:    3.96		Scanning LimeLayer using BytesScannerProgress:    4.74		Scanning LimeLayer using BytesScannerProgress:    5.52		Scanning LimeLayer using BytesScannerProgress:    6.30		Scanning LimeLayer using BytesScannerProgress:    7.08		Scanning LimeLayer using BytesScannerProgress:    7.86		Scanning LimeLayer using BytesScannerProgress:    8.64		Scanning LimeLayer using BytesScannerProgress:    9.42		Scanning LimeLayer using BytesScannerProgress:   10.21		Scanning LimeLayer using BytesScannerProgress:   10.99		Scanning LimeLayer using BytesScannerProgress:   11.77		Scanning LimeLayer using BytesScannerProgress:   12.55		Scanning LimeLayer using BytesScannerProgress:   13.33		Scanning LimeLayer using BytesScannerProgress:   14.11		Scanning LimeLayer using BytesScannerProgress:   14.89		Scanning LimeLayer using BytesScannerProgress:   15.67		Scanning LimeLayer using BytesScannerProgress:   16.46		Scanning LimeLayer using BytesScannerProgress:   17.24		Scanning LimeLayer using BytesScannerProgress:   18.02		Scanning LimeLayer using BytesScannerProgress:   18.80		Scanning LimeLayer using BytesScannerProgress:   19.58		Scanning LimeLayer using BytesScannerProgress:   20.36		Scanning LimeLayer using BytesScannerProgress:   21.14		Scanning LimeLayer using BytesScannerProgress:   21.93		Scanning LimeLayer using BytesScannerProgress:   22.71		Scanning LimeLayer using BytesScannerProgress:   23.49		Scanning LimeLayer using BytesScannerProgress:   24.27		Scanning LimeLayer using BytesScannerProgress:   25.05		Scanning LimeLayer using BytesScannerProgress:   25.83		Scanning LimeLayer using BytesScannerProgress:   26.61		Scanning LimeLayer using BytesScannerProgress:   27.39		Scanning LimeLayer using BytesScannerProgress:   28.18		Scanning LimeLayer using BytesScannerProgress:   28.96		Scanning LimeLayer using BytesScannerProgress:   29.74		Scanning LimeLayer using BytesScannerProgress:   30.52		Scanning LimeLayer using BytesScannerProgress:   31.30		Scanning LimeLayer using BytesScannerProgress:   32.08		Scanning LimeLayer using BytesScannerProgress:   32.86		Scanning LimeLayer using BytesScannerProgress:   33.65		Scanning LimeLayer using BytesScannerProgress:   34.43		Scanning LimeLayer using BytesScannerProgress:   35.21		Scanning LimeLayer using BytesScannerProgress:   35.99		Scanning LimeLayer using BytesScannerProgress:   36.77		Scanning LimeLayer using BytesScannerProgress:   37.55		Scanning LimeLayer using BytesScannerProgress:   38.33		Scanning LimeLayer using BytesScannerProgress:   39.11		Scanning LimeLayer using BytesScannerProgress:   39.90		Scanning LimeLayer using BytesScannerProgress:   40.68		Scanning LimeLayer using BytesScannerProgress:   41.46		Scanning LimeLayer using BytesScannerProgress:   42.24		Scanning LimeLayer using BytesScannerProgress:   43.02		Scanning LimeLayer using BytesScannerProgress:   43.80		Scanning LimeLayer using BytesScannerProgress:   44.58		Scanning LimeLayer using BytesScannerProgress:   45.36		Scanning LimeLayer using BytesScannerProgress:   46.15		Scanning LimeLayer using BytesScannerProgress:   46.93		Scanning LimeLayer using BytesScannerProgress:   47.71		Scanning LimeLayer using BytesScannerProgress:   48.49		Scanning LimeLayer using BytesScannerProgress:   49.27		Scanning LimeLayer using BytesScannerProgress:   50.05		Scanning LimeLayer using BytesScannerProgress:   50.83		Scanning LimeLayer using BytesScannerProgress:   51.62		Scanning LimeLayer using BytesScannerProgress:   52.40		Scanning LimeLayer using BytesScannerProgress:   53.18		Scanning LimeLayer using BytesScannerProgress:   53.96		Scanning LimeLayer using BytesScannerProgress:   54.74		Scanning LimeLayer using BytesScannerProgress:   55.52		Scanning LimeLayer using BytesScannerProgress:   56.30		Scanning LimeLayer using BytesScannerProgress:   57.08		Scanning LimeLayer using BytesScannerProgress:   57.87		Scanning LimeLayer using BytesScannerProgress:   58.65		Scanning LimeLayer using BytesScannerProgress:   59.43		Scanning LimeLayer using BytesScannerProgress:   60.21		Scanning LimeLayer using BytesScannerProgress:   60.99		Scanning LimeLayer using BytesScannerProgress:   61.77		Scanning LimeLayer using BytesScannerProgress:   62.55		Scanning LimeLayer using BytesScannerProgress:   63.33		Scanning LimeLayer using BytesScannerProgress:   64.12		Scanning LimeLayer using BytesScannerProgress:   64.90		Scanning LimeLayer using BytesScannerProgress:   65.68		Scanning LimeLayer using BytesScannerProgress:   66.46		Scanning LimeLayer using BytesScannerProgress:   67.24		Scanning LimeLayer using BytesScannerProgress:   68.02		Scanning LimeLayer using BytesScannerProgress:  100.00		Stacking attempts finished           Volatility 3 Framework 2.28.0

PID	PPID	COMM	KEY	VALUE
494	1	unattended-upgr	SYSTEMD_EXEC_PID	494
495	1	polkitd	LANG	C.UTF-8
495	1	polkitd	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
495	1	polkitd	INVOCATION_ID	4cea5a24dfa74431b592cfb36ebbee79
495	1	polkitd	JOURNAL_STREAM	8:14226
495	1	polkitd	SYSTEMD_EXEC_PID	495
921	1	systemd	LANG	C.UTF-8
921	1	systemd	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
921	1	systemd	NOTIFY_SOCKET	/run/systemd/notify
921	1	systemd	HOME	/home/debian
921	1	systemd	LOGNAME	debian
921	1	systemd	USER	debian
921	1	systemd	SHELL	/bin/bash
921	1	systemd	INVOCATION_ID	45de79e194944f51b92e1ca83bb5f758
921	1	systemd	JOURNAL_STREAM	8:17772
921	1	systemd	SYSTEMD_EXEC_PID	921
921	1	systemd	XDG_RUNTIME_DIR	/run/user/1000
924	921	(sd-pam)	HOME	/
924	921	(sd-pam)	init	/sbin/init
924	921	(sd-pam)	TERM	linux
924	921	(sd-pam)	drop_caps	
924	921	(sd-pam)	PATH	/sbin:/usr/sbin:/bin:/usr/bin
924	921	(sd-pam)	PWD	/
924	921	(sd-pam)	rootmnt	/root
3543	1	python	SHELL	/bin/bash
3543	1	python	SUDO_GID	1000
3543	1	python	SUDO_COMMAND	/usr/bin/bash /tmp/install_caldera.sh 10.0.2.172
3543	1	python	SUDO_USER	debian
3543	1	python	PWD	/opt/caldera
3543	1	python	LOGNAME	root
3543	1	python	HOME	/root
3543	1	python	LANG	C.UTF-8
3543	1	python	TERM	unknown
3543	1	python	USER	root
3543	1	python	SHLVL	0
3543	1	python	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
3543	1	python	SUDO_UID	1000
3543	1	python	MAIL	/var/mail/root
3543	1	python	DEBIAN_FRONTEND	noninteractive
3543	1	python	OLDPWD	/opt/caldera/plugins/magma
3543	1	python	_	/usr/bin/nohup
44162	489	bash	INVOCATION_ID	6e1a865a3870429d9a97e083587419d8
44162	489	bash	TERM	linux
44162	489	bash	SYSTEMD_EXEC_PID	489
44162	489	bash	HOME	/home/debian
44162	489	bash	SHELL	/bin/bash
44162	489	bash	USER	debian
44162	489	bash	LOGNAME	debian
44162	489	bash	PATH	/usr/local/bin:/usr/bin:/bin:/usr/local/games:/usr/games
44162	489	bash	MOTD_SHOWN	pam
44162	489	bash	LANG	C.UTF-8
44162	489	bash	MAIL	/var/mail/debian
44162	489	bash	XDG_SESSION_ID	78
44162	489	bash	XDG_RUNTIME_DIR	/run/user/1000
44162	489	bash	XDG_SESSION_TYPE	tty
44162	489	bash	XDG_SESSION_CLASS	user
44162	489	bash	XDG_SEAT	seat0
44162	489	bash	XDG_VTNR	1
44162	489	bash	HUSHLOGIN	FALSE
67382	1	systemd-journal	LANG	C.UTF-8
67382	1	systemd-journal	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
67382	1	systemd-journal	NOTIFY_SOCKET	/run/systemd/notify
67382	1	systemd-journal	LISTEN_PID	67382
67382	1	systemd-journal	LISTEN_FDS	13
67382	1	systemd-journal	LISTEN_FDNAMES	systemd-journald.socket:systemd-journald.socket:systemd-journald-dev-log.socket:systemd-journald-audit.socket:stored:stored:stored:stored:stored:stored:stored:stored:stored
67382	1	systemd-journal	WATCHDOG_PID	67382
67382	1	systemd-journal	WATCHDOG_USEC	180000000
67382	1	systemd-journal	INVOCATION_ID	6a1a9730b18148a88af9d2461834b4ba
67382	1	systemd-journal	RUNTIME_DIRECTORY	/run/systemd/journal
67382	1	systemd-journal	SYSTEMD_EXEC_PID	67382
74479	74478	bash	LANG	C.UTF-8
74479	74478	bash	USER	debian
74479	74478	bash	LOGNAME	debian
74479	74478	bash	HOME	/home/debian
74479	74478	bash	PATH	/usr/local/bin:/usr/bin:/bin:/usr/games
74479	74478	bash	SHELL	/bin/bash
74479	74478	bash	TERM	xterm-256color
74479	74478	bash	XDG_SESSION_ID	114
74479	74478	bash	XDG_RUNTIME_DIR	/run/user/1000
74479	74478	bash	XDG_SESSION_TYPE	tty
74479	74478	bash	XDG_SESSION_CLASS	user
74479	74478	bash	MOTD_SHOWN	pam
74479	74478	bash	SSH_CLIENT	10.0.2.1 44656 22
74479	74478	bash	SSH_CONNECTION	10.0.2.1 44656 192.168.100.164 22
74479	74478	bash	SSH_TTY	/dev/pts/0
79824	79823	bash	LANG	C.UTF-8
79824	79823	bash	USER	debian
79824	79823	bash	LOGNAME	debian
79824	79823	bash	HOME	/home/debian
79824	79823	bash	PATH	/usr/local/bin:/usr/bin:/bin:/usr/games
79824	79823	bash	SHELL	/bin/bash
79824	79823	bash	XDG_SESSION_ID	117
79824	79823	bash	XDG_RUNTIME_DIR	/run/user/1000
79824	79823	bash	XDG_SESSION_TYPE	tty
79824	79823	bash	XDG_SESSION_CLASS	user
79824	79823	bash	MOTD_SHOWN	pam
79824	79823	bash	SSH_CLIENT	10.0.2.1 50514 22
79824	79823	bash	SSH_CONNECTION	10.0.2.1 50514 192.168.100.164 22
80481	79824	sudo	SHELL	/bin/bash
80481	79824	sudo	PWD	/tmp/LiME/src
80481	79824	sudo	LOGNAME	debian
80481	79824	sudo	XDG_SESSION_TYPE	tty
80481	79824	sudo	MOTD_SHOWN	pam
80481	79824	sudo	HOME	/home/debian
80481	79824	sudo	LANG	C.UTF-8
80481	79824	sudo	SSH_CONNECTION	10.0.2.1 50514 192.168.100.164 22
80481	79824	sudo	XDG_SESSION_CLASS	user
80481	79824	sudo	USER	debian
80481	79824	sudo	SHLVL	1
80481	79824	sudo	XDG_SESSION_ID	117
80481	79824	sudo	XDG_RUNTIME_DIR	/run/user/1000
80481	79824	sudo	SSH_CLIENT	10.0.2.1 50514 22
80481	79824	sudo	PATH	/usr/local/bin:/usr/bin:/bin:/usr/local/games:/usr/games
80481	79824	sudo	_	/usr/bin/sudo
80481	79824	sudo	OLDPWD	/home/debian
80482	80481	insmod	LANG	C.UTF-8
80482	80481	insmod	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
80482	80481	insmod	MAIL	/var/mail/root
80482	80481	insmod	LOGNAME	root
80482	80481	insmod	USER	root
80482	80481	insmod	HOME	/root
80482	80481	insmod	SHELL	/bin/bash
80482	80481	insmod	TERM	unknown
80482	80481	insmod	SUDO_COMMAND	/usr/sbin/insmod lime-6.1.0-41-cloud-amd64.ko path=/tmp/memdump_victim_3_20260106_204957.lime format=lime
80482	80481	insmod	SUDO_USER	debian
80482	80481	insmod	SUDO_UID	1000
80482	80481	insmod	SUDO_GID	1000
